9789252204003@@@Son of a Witch|9789252204003@@@Son of a Witch@@@2006@@@http://books.google.com/books/content?id=5-3f3naMQ6QC&printsec=frontcover&img=1&zoom=1&source=gbs_api|352@@@Gregory Maguire@@@1,141,781|0001141781
9781948101938@@@This Rough Magic|9781948101938@@@This Rough Magic@@@2004@@@http://books.google.com/books/content?id=BjFn9MD8n10C&printsec=frontcover&img=1&zoom=1&source=gbs_api|373@@@Mary Stewart@@@948,283|0000948283
9782565896343@@@Airs Above the Ground|9782565896343@@@Airs Above the Ground@@@2004@@@http://books.google.com/books/content?id=P_i1ysmDf8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Mary Stewart@@@23,476|0000023476
9789093470377@@@The Mediator #5: Haunted|9789093470377@@@The Mediator #5: Haunted@@@2004@@@http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|263@@@Meg Cabot@@@568,875|0000568875
9785121957453@@@Mating in Captivity|9785121957453@@@Mating in Captivity@@@2006@@@http://books.google.com/books/content?id=-HIhMOQanIEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|272@@@Esther Perel@@@5,943,189|0005943189
9781628226593@@@Forgotten New York|9781628226593@@@Forgotten New York@@@2006@@@http://books.google.com/books/content?id=77aiRf018Y0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Kevin Walsh@@@945,912|0000945912
9784187581115@@@The Dead Beat|9784187581115@@@The Dead Beat@@@2007@@@http://books.google.com/books/content?id=b03jlgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|272@@@Marilyn Johnson@@@402,410|0000402410
9782286893102@@@Charms for the Easy Life|9782286893102@@@Charms for the Easy Life@@@2005@@@http://books.google.com/books/content?id=TE2mBDsQyvkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|272@@@Kaye Gibbons@@@457,898|0000457898
9784475448812@@@The Reading Group|9784475448812@@@The Reading Group@@@2005@@@http://books.google.com/books/content?id=IagWjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|429@@@Elizabeth Noble@@@355,458|0000355458
9782532280671@@@A Couple of April Fools|9782532280671@@@A Couple of April Fools@@@2005@@@http://books.google.com/books/content?id=qW4cvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|240@@@Gregory Maguire@@@592,588|0000592588
9784054452247@@@What Christians Believe|9784054452247@@@What Christians Believe@@@2005@@@http://books.google.com/books/content?id=81T46KixNg8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|98@@@C. S. Lewis@@@2,248,941|0002248941
9782500823669@@@Psyche in a Dress|9782500823669@@@Psyche in a Dress@@@2006@@@http://books.google.com/books/content?id=NYE3GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|116@@@Francesca Lia Block@@@2,450,027|0002450027
9781853120991@@@YOU: The Owner's Manual|9781853120991@@@YOU: The Owner's Manual@@@2005@@@http://books.google.com/books/content?id=WMtZ29Fjx2MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|417@@@Michael F Roizen;Mehmet C Oz@@@1,280,265|0001280265
9787469257755@@@The Chronicles of Narnia Movie Tie-in Edition (adult)|9787469257755@@@The Chronicles of Narnia Movie Tie-in Edition (adult)@@@2005@@@http://books.google.com/books/content?id=4qVxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|766@@@C. S. Lewis@@@1,899,648|0001899648
9786049286942@@@The Lion, the Witch and the Wardrobe Movie Tie-in Edition (rack)|9786049286942@@@The Lion, the Witch and the Wardrobe Movie Tie-in Edition (rack)@@@2005@@@http://books.google.com/books/content?id=u95ZvAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|189@@@C. S. Lewis@@@1,128,976|0001128976
9783125169532@@@The Nightmare Room, Books 1-2-3: The Nightmare Begins!|9783125169532@@@The Nightmare Room, Books 1-2-3: The Nightmare Begins!@@@2005@@@http://books.google.com/books/content?id=R_LRInz7X1QC&printsec=frontcover&img=1&zoom=1&source=gbs_api|432@@@R.L. Stine@@@936,426|0000936426
9788944888484@@@A Quick Bite|9788944888484@@@A Quick Bite@@@2005@@@http://books.google.com/books/content?id=xIJ5TMzPsHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|360@@@Lynsay Sands@@@1,184,464|0001184464
9782427865304@@@Goodnight Moon 60th Anniversary Edition|9782427865304@@@Goodnight Moon 60th Anniversary Edition@@@2005@@@http://books.google.com/books/content?id=lLYOrikgtJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Margaret Wise Brown@@@1,134,667|0001134667
9789075860782@@@Brave New World and Brave New World Revisited|9789075860782@@@Brave New World and Brave New World Revisited@@@2005@@@http://books.google.com/books/content?id=3h9eNAyQWzAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|340@@@Aldous Huxley@@@1,090,561|0001090561
9784825939388@@@The Final Solution|9784825939388@@@The Final Solution@@@2005@@@http://books.google.com/books/content?id=xXtptpBIYP8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|131@@@Michael Chabon@@@1,066,848|0001066848
9782905758787@@@The Cat's Pajamas|9782905758787@@@The Cat's Pajamas@@@2005@@@http://books.google.com/books/content?id=Xb6MUmQrUMAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|234@@@Ray Bradbury@@@447,227|0000447227
9783892344737@@@Holy Skirts|9783892344737@@@Holy Skirts@@@2005@@@http://books.google.com/books/content?id=BjP7lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Rene Steinke@@@1,066,848|0001066848
9783059940209@@@Time For Kids: Butterflies!|9783059940209@@@Time For Kids: Butterflies!@@@2006@@@http://books.google.com/books/content?id=OdZxnI53jj4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Editors of TIME For Kids@@@450,310|0000450310
9785147635636@@@A False Mirror|9785147635636@@@A False Mirror@@@2007@@@http://books.google.com/books/content?id=MMG3b9fo-hYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Charles Todd@@@343,601|0000343601
9784314845904@@@Cracks in My Foundation|9784314845904@@@Cracks in My Foundation@@@2005@@@http://books.google.com/books/content?id=cC8-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|368@@@Marian Keyes@@@1,092,221|0001092221
9782252994141@@@A Fistful of Charms|9782252994141@@@A Fistful of Charms@@@2006@@@http://books.google.com/books/content?id=o_jxvQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|510@@@Kim Harrison@@@3,674,092|0003674092
9783608630884@@@For a Few Demons More|9783608630884@@@For a Few Demons More@@@2007@@@http://books.google.com/books/content?id=ya3Nq-_dqG8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|456@@@Kim Harrison@@@1,066,848|0001066848
9783998226253@@@Mysteries of Pittsburgh|9783998226253@@@Mysteries of Pittsburgh@@@2005@@@http://books.google.com/books/content?id=wh8B41h8bqQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@Michael Chabon@@@141,092|0000141092
9784853106789@@@Everything Is Illuminated tie-in|9784853106789@@@Everything Is Illuminated tie-in@@@2005@@@http://books.google.com/books/content?id=tsO2vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|276@@@Jonathan Safran Foer@@@1,358,281|0001358281
9787178766916@@@Flight of the Nighthawks|9787178766916@@@Flight of the Nighthawks@@@2006@@@http://books.google.com/books/content?id=cMRnRK9KE9wC&printsec=frontcover&img=1&zoom=1&source=gbs_api|368@@@Raymond E. Feist@@@1,185,413|0001185413
9785914703228@@@Into a Dark Realm|9785914703228@@@Into a Dark Realm@@@2007@@@http://books.google.com/books/content?id=pSzYD55i6nAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|319@@@Raymond E. Feist@@@424,463|0000424463
9789785492247@@@The 3-Hour Diet (TM) On the Go (Collins Gem)|9789785492247@@@The 3-Hour Diet (TM) On the Go (Collins Gem)@@@2005@@@http://books.google.com/books/content?id=xaefjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|192@@@Jorge Cruise@@@425,648|0000425648
9781322499185@@@The Best American Crime Writing 2006|9781322499185@@@The Best American Crime Writing 2006@@@2006@@@http://books.google.com/books/content?id=Ec5HlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|352@@@Mark Bowden;Otto Penzler;Thomas H. Cook@@@473,549|0000473549
9782691402064@@@Last of the Wilds|9782691402064@@@Last of the Wilds@@@2006@@@http://books.google.com/books/content?id=lkQ-lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|576@@@Trudi Canavan@@@2,220,248|0002220248
9781633936904@@@Voice of the Gods|9781633936904@@@Voice of the Gods@@@2007@@@http://books.google.com/books/content?id=pRDilwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|592@@@Trudi Canavan@@@427,783|0000427783
9788243769157@@@Missing Mom|9788243769157@@@Missing Mom@@@2006@@@http://books.google.com/books/content?id=kIMxjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|464@@@Joyce Carol Oates@@@118,328|0000118328
9784983694529@@@The Collected Letters of C.S. Lewis, Volume 3|9784983694529@@@The Collected Letters of C.S. Lewis, Volume 3@@@2004@@@http://books.google.com/books/content?id=BCc6Aq5JaJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|1840@@@C. S. Lewis@@@3,464,943|0003464943
9781117330128@@@Touch Not the Cat|9781117330128@@@Touch Not the Cat@@@2005@@@http://books.google.com/books/content?id=c5ZqvE5bgOIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|372@@@Mary Stewart@@@471,652|0000471652
9781870501027@@@King of the Vagabonds|9781870501027@@@King of the Vagabonds@@@2006@@@http://books.google.com/books/content?id=UT0ENrfxIMsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|400@@@Neal Stephenson@@@1,161,700|0001161700
9783905434585@@@Odalisque|9783905434585@@@Odalisque@@@2006@@@http://books.google.com/books/content?id=XLm5PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|464@@@Neal Stephenson@@@666,335|0000666335
9784969076888@@@Black Boy|9784969076888@@@Black Boy@@@2005@@@http://books.google.com/books/content?id=orAc3Eok-G8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|432@@@Richard Wright@@@423,040|0000423040
9789857534855@@@The Sheltering Sky|9789857534855@@@The Sheltering Sky@@@2005@@@http://books.google.com/books/content?id=XcrVpL1byOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|313@@@Paul Bowles@@@2,366,794|0002366794
9788566481889@@@Rat Bastards|9788566481889@@@Rat Bastards@@@2006@@@http://books.google.com/books/content?id=YggEjFQfDisC&printsec=frontcover&img=1&zoom=1&source=gbs_api|304@@@John Shea@@@710,204|0000710204
9784564326504@@@The Last Days of Henry VIII|9784564326504@@@The Last Days of Henry VIII@@@2005@@@http://books.google.com/books/content?id=acCmQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|368@@@Robert Hutchinson@@@1,282,399|0001282399
9787780615142@@@The Thorn Birds|9787780615142@@@The Thorn Birds@@@2005@@@http://books.google.com/books/content?id=mtBZngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|673@@@Colleen McCullough@@@846,791|0000846791
9784467769939@@@Krakatoa|9784467769939@@@Krakatoa@@@2005@@@http://books.google.com/books/content?id=U4wywQfl5s4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|464@@@Simon Winchester@@@354,984|0000354984
9783553823706@@@The Professor and the Madman|9783553823706@@@The Professor and the Madman@@@2005@@@http://books.google.com/books/content?id=D4KblwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|242@@@Simon Winchester@@@350,952|0000350952
9781427583079@@@Hit Parade|9781427583079@@@Hit Parade@@@2006@@@http://books.google.com/books/content?id=KYR8gZgkECoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|295@@@Lawrence Block@@@971,996|0000971996
9787496948797@@@The Curtain|9787496948797@@@The Curtain@@@2006@@@http://books.google.com/books/content?id=JCDXPxiayrwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|176@@@Milan Kundera@@@1,144,152|0001144152
9784197174929@@@A Hard Day's Write, 3e|9784197174929@@@A Hard Day's Write, 3e@@@2005@@@http://books.google.com/books/content?id=cvp-QQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|224@@@Steve Turner@@@1,348,558|0001348558
9784034868533@@@The Lion, the Witch and the Wardrobe Read-Aloud Edition|9784034868533@@@The Lion, the Witch and the Wardrobe Read-Aloud Edition@@@2005@@@http://books.google.com/books/content?id=deiyGRUp6JIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|189@@@C. S. Lewis;Pauline Baynes@@@997,606|0000997606
9781165486018@@@Mambo Kings Play Songs of Love, The Tie-in|9781165486018@@@Mambo Kings Play Songs of Love, The Tie-in@@@2005@@@http://books.google.com/books/content?id=rL2fOXmLquMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|448@@@Oscar Hijuelos@@@829,718|0000829718
9787543691177@@@Sex with the Queen|9787543691177@@@Sex with the Queen@@@2006@@@http://books.google.com/books/content?id=5GSgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|336@@@Eleanor Herman@@@782,292|0000782292
9786469726584@@@Brave New World|9786469726584@@@Brave New World@@@2006@@@http://books.google.com/books/content?id=V4kY9WSCgSwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|259@@@Aldous Huxley@@@592,588|0000592588
9788966221287@@@Queen of Babble|9788966221287@@@Queen of Babble@@@2006@@@http://books.google.com/books/content?id=KM1a1gyldeAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|309@@@Meg Cabot@@@2,975,744|0002975744
9787916375450@@@Animal, Vegetable, Miracle|9787916375450@@@Animal, Vegetable, Miracle@@@2007@@@http://books.google.com/books/content?id=qLkEYjv5BHgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|370@@@Barbara Kingsolver;Camille Kingsolver;Steven L. Hopp@@@889,000|0000889000
9787034869455@@@Good Omens|9787034869455@@@Good Omens@@@2006@@@http://books.google.com/books/content?id=7erEbfDOcgkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|412@@@Neil Gaiman;Terry Pratchett@@@1,114,274|0001114274
9789186225563@@@Dates From Hell|9789186225563@@@Dates From Hell@@@2006@@@http://books.google.com/books/content?id=D07pnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|416@@@Kim Harrison;Lynsay Sands;Kelley Armstrong;Lori Handeland@@@794,148|0000794148
9781819935363@@@Continental Drift|9781819935363@@@Continental Drift@@@2007@@@http://books.google.com/books/content?id=VDRLPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|408@@@Russell Banks@@@2,978,353|0002978353
9783359317845@@@The Burglar Who Thought He Was Bogart|9783359317845@@@The Burglar Who Thought He Was Bogart@@@2006@@@http://books.google.com/books/content?id=TaXSmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|400@@@Lawrence Block@@@894,929|0000894929
9786565629034@@@Next|9786565629034@@@Next@@@2006@@@http://books.google.com/books/content?id=ss1hXL1PTYIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|431@@@Michael Crichton@@@2,379,125|0002379125
9781645369965@@@How to Be Popular|9781645369965@@@How to Be Popular@@@2006@@@http://books.google.com/books/content?id=uRsWyFiZcIkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|288@@@Meg Cabot@@@845,843|0000845843
9788470691032@@@The Annotated Charlotte's Web|9788470691032@@@The Annotated Charlotte's Web@@@2006@@@http://books.google.com/books/content?id=vaYYHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@E. B. White@@@1,128,976|0001128976
9784804476644@@@Charlotte's Web: Wilbur Finds a Friend|9784804476644@@@Charlotte's Web: Wilbur Finds a Friend@@@2006@@@http://books.google.com/books/content?id=Syl29aq6kTEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|32@@@Jennifer Frantz@@@545,162|0000545162
9782205732816@@@The Autumn of the Patriarch|9782205732816@@@The Autumn of the Patriarch@@@2006@@@http://books.google.com/books/content?id=OMqGpe7qqFoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|255@@@Gabriel Garcia Marquez@@@756,445|0000756445
9783501954660@@@How to Make Money Like a Porn Star|9783501954660@@@How to Make Money Like a Porn Star@@@2006@@@http://books.google.com/books/content?id=y7XAOeCeMcAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|128@@@Neil Strauss;Bernard Chang@@@1,627,186|0001627186
9783811605079@@@Little House in the Big Woods|9783811605079@@@Little House in the Big Woods@@@2007@@@http://books.google.com/books/content?id=7JctNysS3xkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|198@@@Laura Ingalls Wilder@@@2,656,567|0002656567
9788646761258@@@Farmer Boy|9788646761258@@@Farmer Boy@@@2006@@@http://books.google.com/books/content?id=YapzZwOTEDoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|357@@@Laura Ingalls Wilder@@@1,128,976|0001128976
9787699051311@@@The Long Winter|9787699051311@@@The Long Winter@@@2007@@@http://books.google.com/books/content?id=Il_yCqjP6N0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|422@@@Laura Ingalls Wilder@@@1,128,976|0001128976
9785590645756@@@Little Town on the Prairie|9785590645756@@@Little Town on the Prairie@@@2007@@@http://books.google.com/books/content?id=LFvnVkq3ZUwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|374@@@Laura Ingalls Wilder@@@1,591,142|0001591142
9787634227775@@@The First Four Years|9787634227775@@@The First Four Years@@@2007@@@http://books.google.com/books/content?id=_HqHxm0kuIUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|126@@@Laura Ingalls Wilder@@@1,422,780|0001422780
9789977136228@@@The Alchemist - Gift Edition|9789977136228@@@The Alchemist - Gift Edition@@@2006@@@http://books.google.com/books/content?id=h6QuJZffgHYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|192@@@Paulo Coelho@@@1,422,543|0001422543
9783397507731@@@Pretty Things|9783397507731@@@Pretty Things@@@2006@@@http://books.google.com/books/content?id=2NhyQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|304@@@Liz Goldwyn@@@782,292|0000782292
9784583268418@@@Eaters of the Dead|9784583268418@@@Eaters of the Dead@@@2006@@@http://books.google.com/books/content?id=o2yu6uJF2SoC&printsec=frontcover&img=1&zoom=1&source=gbs_api|304@@@Michael Crichton@@@551,327|0000551327
9785909271692@@@Genome|9785909271692@@@Genome@@@2006@@@http://books.google.com/books/content?id=h2zcDWshkEkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|344@@@Matt Ridley@@@94,615|0000094615
9785474715299@@@The Zero|9785474715299@@@The Zero@@@2006@@@http://books.google.com/books/content?id=x5JrBQ4bfLsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|336@@@Jess Walter@@@1,896,803|0001896803
9785267231240@@@Kitchen Confidential Updated Ed|9785267231240@@@Kitchen Confidential Updated Ed@@@2007@@@http://books.google.com/books/content?id=bxLbZ2kGddIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|312@@@Anthony Bourdain@@@1,138,224|0001138224
9786898630643@@@DREAM & THE UNDERWOR|9786898630643@@@DREAM & THE UNDERWOR@@@1979@@@http://books.google.com/books/content?id=-vMpuwPRVFsC&printsec=frontcover&img=1&zoom=1&source=gbs_api|256@@@James Hillman@@@1,659,673|0001659673
9788263568055@@@The Crying of Lot 49|9788263568055@@@The Crying of Lot 49@@@1966@@@http://books.google.com/books/content?id=njOBt0OWKOQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|152@@@Thomas Pynchon@@@1,128,976|0001128976
9785297516398@@@An American Childhood|9785297516398@@@An American Childhood@@@1988@@@http://books.google.com/books/content?id=tRihTvnOM-gC&printsec=frontcover&img=1&zoom=1&source=gbs_api|255@@@Annie Dillard@@@612,981|0000612981
9785577760003@@@Teaching a Stone to Talk|9785577760003@@@Teaching a Stone to Talk@@@1988@@@http://books.google.com/books/content?id=pY5llwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|177@@@Annie Dillard@@@562,947|0000562947
9782099538158@@@Holy the Firm|9782099538158@@@Holy the Firm@@@1988@@@http://books.google.com/books/content?id=ps1LlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|76@@@Annie Dillard@@@1,007,565|0001007565
9786954129391@@@Think on These Things|9786954129391@@@Think on These Things@@@1989@@@http://books.google.com/books/content?id=QzzbmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|258@@@Jiddu Krishnamurti@@@1,232,839|0001232839
9785767941098@@@The Dance of Intimacy|9785767941098@@@The Dance of Intimacy@@@1990@@@http://books.google.com/books/content?id=tTKc8Aw-GFUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|255@@@Harriet Lerner@@@1,422,543|0001422543
9784548044410@@@Tell My Horse|9784548044410@@@Tell My Horse@@@1990@@@http://books.google.com/books/content?id=CgolTH6AR8gC&printsec=frontcover&img=1&zoom=1&source=gbs_api|311@@@Zora Neale Hurston@@@910,342|0000910342
9789439247498@@@Jonah's Gourd Vine|9789439247498@@@Jonah's Gourd Vine@@@1990@@@http://books.google.com/books/content?id=g8KrkJIcFgYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|229@@@Zora Neale Hurston@@@580,731|0000580731
9783412056030@@@The Chaneysville Incident|9783412056030@@@The Chaneysville Incident@@@1990@@@http://books.google.com/books/content?id=zYOcrhUIRX4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|448@@@David Bradley@@@675,583|0000675583
9784245139177@@@The Writing Life|9784245139177@@@The Writing Life@@@1990@@@http://books.google.com/books/content?id=leBs_fzkNdkC&printsec=frontcover&img=1&zoom=1&source=gbs_api|113@@@Annie Dillard@@@1,128,976|0001128976
9789247339442@@@The Lost Continent|9789247339442@@@The Lost Continent@@@1990@@@http://books.google.com/books/content?id=3139wFo58H4C&printsec=frontcover&img=1&zoom=1&source=gbs_api|299@@@Bill Bryson@@@833,986|0000833986
9789058674565@@@Three by Annie Dillard|9789058674565@@@Three by Annie Dillard@@@1990@@@http://books.google.com/books/content?id=dRo8SwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|617@@@Annie Dillard@@@1,031,278|0001031278
9784750595762@@@Declarations of Independence|9784750595762@@@Declarations of Independence@@@1991@@@http://books.google.com/books/content?id=f1wmvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|341@@@Howard Zinn@@@426,597|0000426597
9787182951610@@@The Complete Stories|9787182951610@@@The Complete Stories@@@1996@@@http://books.google.com/books/content?id=t2NozDINo3UC&printsec=frontcover&img=1&zoom=1&source=gbs_api|336@@@Zora Neale Hurston@@@1,149,843|0001149843
9788651029009@@@Legends, Lies & Cherished Myths of World History|9788651029009@@@Legends, Lies & Cherished Myths of World History@@@1994@@@http://books.google.com/books/content?id=k_x45UzKZkwC&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@Richard Shenkman@@@770,435|0000770435
9784932554530@@@The Infinite Plan|9784932554530@@@The Infinite Plan@@@1994@@@http://books.google.com/books/content?id=80pDRgAcJKIC&printsec=frontcover&img=1&zoom=1&source=gbs_api|384@@@Isabel Allende@@@3,477,511|0003477511
9786777246991@@@Soul Mates|9786777246991@@@Soul Mates@@@1994@@@http://books.google.com/books/content?id=7syElddx2b0C&printsec=frontcover&img=1&zoom=1&source=gbs_api|288@@@Thomas Moore@@@356,881|0000356881
9783408182116@@@Cathedral, Forge and Waterwheel|9783408182116@@@Cathedral, Forge and Waterwheel@@@1995@@@http://books.google.com/books/content?id=Rw0oTHwz264C&printsec=frontcover&img=1&zoom=1&source=gbs_api|368@@@Joseph Gies@@@838,255|0000838255
9782320986686@@@The Throne of the Third Heaven of the Nations Millennium General Assembly|9782320986686@@@The Throne of the Third Heaven of the Nations Millennium General Assembly@@@1996@@@http://books.google.com/books/content?id=RCRllwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api|240@@@Denis Johnson@@@474,023|0000474023
9782990414143@@@Success Stories|9782990414143@@@Success Stories@@@1996@@@http://books.google.com/books/content?id=bGIs7R90isEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|192@@@Russell Banks@@@1,128,976|0001128976
9789293551026@@@Testaments Betrayed|9789293551026@@@Testaments Betrayed@@@1996@@@http://books.google.com/books/content?id=gWzdD3wGV8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|288@@@Milan Kundera@@@1,659,673|0001659673
9785764415214@@@Mr. Ives' Christmas|9785764415214@@@Mr. Ives' Christmas@@@1996@@@http://books.google.com/books/content?id=Z7XK28QOcWAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|256@@@Oscar Hijuelos@@@1,400,253|0001400253
9789234937048@@@Slowness|9789234937048@@@Slowness@@@1997@@@http://books.google.com/books/content?id=czPAd_xrPyMC&printsec=frontcover&img=1&zoom=1&source=gbs_api|156@@@Milan Kundera@@@831,141|0000831141
9781224941862@@@As Nature Made Him|9781224941862@@@As Nature Made Him@@@2001@@@http://books.google.com/books/content?id=92jVVLpg3rcC&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@John Colapinto@@@1,185,413|0001185413
9787086040856@@@The Active Side of Infinity|9787086040856@@@The Active Side of Infinity@@@1999@@@http://books.google.com/books/content?id=e82-B-6eh7gC&printsec=frontcover&img=1&zoom=1&source=gbs_api|288@@@Carlos Castaneda@@@675,583|0000675583
9786723777826@@@Brave New World|9786723777826@@@Brave New World@@@1998@@@http://books.google.com/books/content?id=-iU5Aq3WuGgC&printsec=frontcover&img=1&zoom=1&source=gbs_api|288@@@Aldous Huxley@@@948,283|0000948283
9781211501462@@@You Can't Go Home Again|9781211501462@@@You Can't Go Home Again@@@1998@@@http://books.google.com/books/content?id=0yMZeA9tHOAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|711@@@Thomas Wolfe@@@477,343|0000477343
9789143377927@@@The Fifth Mountain|9789143377927@@@The Fifth Mountain@@@1999@@@http://books.google.com/books/content?id=HKq_H_z2XsYC&printsec=frontcover&img=1&zoom=1&source=gbs_api|256@@@Paulo Coelho@@@503,190|0000503190
9785503093970@@@V.|9785503093970@@@V.@@@1999@@@http://books.google.com/books/content?id=jqS2pmUIfOAC&printsec=frontcover&img=1&zoom=1&source=gbs_api|547@@@Thomas Pynchon@@@1,185,413|0001185413
9788858368107@@@Identity|9788858368107@@@Identity@@@1999@@@http://books.google.com/books/content?id=mXPU2T--gPQC&printsec=frontcover&img=1&zoom=1&source=gbs_api|168@@@Milan Kundera@@@1,284,059|0001284059
9788199837904@@@The Poisonwood Bible|9788199837904@@@The Poisonwood Bible@@@1999@@@http://books.google.com/books/content?id=xl1mxRJd00MC&printsec=frontcover&img=1&zoom=1&source=gbs_api|546@@@Barbara Kingsolver@@@948,283|0000948283
9788990334187@@@Cloudsplitter|9788990334187@@@Cloudsplitter@@@1999@@@http://books.google.com/books/content?id=gri4AX2RVSEC&printsec=frontcover&img=1&zoom=1&source=gbs_api|758@@@Russell Banks@@@1,452,421|0001452421
9786228253102@@@Plato, Not Prozac!|9786228253102@@@Plato, Not Prozac!@@@2000@@@http://books.google.com/books/content?id=CZgACbdCRB8C&printsec=frontcover&img=1&zoom=1&source=gbs_api|320@@@Lou Marinoff@@@968,439|0000968439
9788162034077@@@The Crying of Lot 49|9788162034077@@@The Crying of Lot 49@@@1999@@@http://books.google.com/books/content?id=vp2Sv9KO1VUC&printsec=frontcover&img=1&zoom=1&source=gbs_api|152@@@Thomas Pynchon@@@995,709|0000995709
